lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,fixes_percent
163,5,5,1311247043,1509520077,1313643555,4,0
3417,7,21,1426666102,1559085476,1429866943,25,12
149,5,5,1422428754,1558918506,1424520286,5,0
116,3,4,1311247043,1507105624,1317019422,4,0
1549,2,2,1515320130,1562209026,1515864998,3,0
183,1,4,1562766270,1562766274,1562766270,4,0
282,4,7,1311247043,1558918501,1320311288,9,0
242,8,21,1307596147,1568881383,1339311311,8,0
1078,18,31,1310272870,1565745843,1321921130,30,0
256,5,13,1471455966,1566798053,1486473055,14,7.142857143
528,8,12,1472466218,1573633358,1514682257,12,8.333333333
682,11,16,1311247043,1578475292,1341058894,15,13.33333333
98,4,4,1422428752,1558918506,1425764771,4,0
328,5,7,1311247043,1558242500,1312782163,8,0
375,9,20,1414984059,1574049126,1480091212,27,7.407407407
1506,47,114,1310034294,1574737544,1379059475,151,4.635761589
513,3,4,1550832713,1575702215,1551043462,5,0
2057,16,26,1386203919,1562755909,1388039737,29,0
675,6,11,1311247043,1558315142,1331974042,15,0
262,9,12,1311247043,1559120267,1334627984,17,0
1983,3,3,1573185911,1575890025,1573187406,3,33.33333333
129,1,4,1415073985,1440053653,1417829441,4,0
723,8,59,1311247043,1576465703,1396473399,100,0
124,4,4,1311247043,1578210451,1318603194,4,0
374,2,2,1554100920,1555490383,1554112065,2,0
1156,6,24,1419062713,1579915191,1443459311,27,0
433,4,4,1311247043,1532532250,1320223278,4,0
2083,10,45,1353063177,1549980568,1426592229,4,25
79,1,1,1513139183,1513139183,1513139183,2,0
217,1,1,1571298212,1571298212,1571298212,1,0
1,1,1,1311247043,1311247043,1311247043,0,0
4,1,1,1558440861,1558440861,1558440861,1,0
269,6,7,1495938729,1545139100,1498030919,7,0
133,5,6,1311247043,1559614293,1323932413,6,0
1084,17,35,1309009038,1558242500,1325798284,36,0
361,2,2,1311247043,1558315142,1311931442,1,0
112,4,4,1303125322,1558315142,1314882629,3,0
86,4,5,1337379107,1561347734,1383904213,5,0
155,7,9,1365063544,1559614293,1386509117,13,0
1798,15,20,1350995637,1579709881,1353080791,22,0
1371,14,42,1308972517,1561490167,1352646449,53,0
118,14,26,1311067614,1559085476,1375475146,38,0
96,3,3,1311247043,1578210442,1316607823,2,0
85,1,4,1440053658,1446950090,1440215928,4,0
302,7,9,1403830871,1540597657,1407870491,11,0
101,5,5,1311247043,1559008641,1316751985,4,0
2531,14,48,1311247043,1581384458,1334714401,54,22.22222222
57,5,6,1407479162,1567348531,1445277819,10,20
400,3,3,1424239708,1564456519,1424926947,4,0
502,9,11,1306899084,1569477097,1310278121,13,0
215,8,13,1307354209,1577953182,1417594962,15,6.666666667
233,1,1,1553832843,1553832843,1553832843,1,0
53,1,1,1566288945,1566288945,1566288945,1,0
224,5,15,1311247043,1578627109,1344293809,22,4.545454545
228,1,1,1537422307,1537422307,1537422307,1,0
306,4,5,1485431451,1558918521,1486566201,6,0
21,4,4,1311247043,1560354485,1351897196,3,0
259,6,9,1311247043,1558918501,1335772120,13,0
49,2,2,1490783478,1525783186,1491497758,2,0
4941,17,246,1308572746,1576462737,1430840154,219,12.78538813
711,5,8,1308572746,1558918505,1322577019,9,22.22222222
230,6,7,1310271796,1580722637,1323617701,6,0
661,22,52,1355823256,1578275030,1414351459,104,0
67,6,7,1311247043,1573008961,1529616517,18,11.11111111
113,4,4,1311247043,1558918501,1314274224,2,0
52,1,2,1578482525,1578485132,1578483528,3,0
247,2,6,1351144005,1550123948,1358640385,3,0
478,10,15,1403755745,1559354922,1467109636,22,4.545454545
837,9,10,1428636142,1560947216,1430307212,10,0
1018,7,7,1425458151,1572877614,1426244923,8,0
310,3,5,1311247043,1511417942,1315052724,4,0
174,5,16,1364026291,1561723169,1416778689,33,9.090909091
286,8,13,1374073623,1559614293,1394328812,1,0
744,5,22,1346504961,1558252291,1402589393,29,0
22,3,5,1307412175,1559009404,1336300383,7,0
649,7,14,1403515793,1559614293,1413996882,21,0
142,2,2,1311247043,1558252291,1312986517,1,0
211,9,11,1311247043,1558918501,1318438858,12,8.333333333
3,1,1,1571110129,1571110129,1571110129,1,0
1200,8,20,1434379082,1579485841,1447541142,11,0
948,20,84,1310008750,1573190335,1434258218,114,10.52631579
960,19,55,1469099198,1578738759,1501582092,91,3.296703297
755,7,17,1311247043,1521015187,1320772354,24,0
38,3,4,1311247043,1559614293,1319694388,3,0
700,5,8,1311247043,1545138815,1317372670,7,0
280,2,2,1549641982,1578053365,1549743451,2,0
455,8,12,1307433714,1559614293,1314295598,11,0
215,1,1,1311247043,1311247043,1311247043,0,0
56,1,1,1509479779,1509479779,1509479779,1,0
311,2,5,1408924609,1517965965,1410143820,5,0
722,3,3,1527233666,1559519090,1527311135,3,0
558,4,21,1481933897,1559085482,1498293027,23,8.695652174
382,8,20,1484729889,1576123357,1527634762,24,16.66666667
182,3,3,1311247043,1509520077,1313213728,2,0
957,28,76,1306157047,1567926661,1336391117,93,0
1990,20,79,1500966193,1583081702,1522569276,96,19.79166667
843,3,4,1311247043,1542352019,1314223701,3,0
1534,11,23,1472779194,1578365088,1482152421,27,7.407407407
146,5,6,1311247043,1510060073,1406201772,27,0
280,8,29,1306157047,1549250778,1367628610,42,2.380952381
456,2,17,1443577158,1571383151,1489100689,18,0
139,5,11,1492260950,1556973486,1501364451,11,0
1427,15,35,1245767646,1558242500,1332327562,37,0
276,10,21,1311247043,1579064539,1382292255,26,0
420,6,8,1311247043,1558918505,1315844809,7,0
594,9,13,1311247043,1558579547,1342251724,12,0
289,5,8,1311247043,1558918506,1323562697,8,0
177,8,12,1306966284,1558670649,1316933531,16,0
615,3,3,1521208930,1555152853,1521306906,3,33.33333333
51,1,4,1433388102,1525678025,1450389700,4,0
195,4,8,1558594067,1579138804,1564809652,9,11.11111111
903,14,25,1308276806,1558918515,1318683596,26,0
188,7,13,1311247043,1564104943,1339387547,18,0
2818,17,25,1311247043,1580722637,1315584999,28,0
695,7,13,1395310717,1566900826,1428709808,18,11.11111111
2544,14,105,1327233619,1577808001,1395932563,136,5.147058824
270,2,2,1548729390,1569492923,1548806292,3,0
23,1,1,1538649278,1538649278,1538649278,1,0
360,2,30,1440053659,1544511002,1464161313,34,0
1294,33,75,1303125322,1571361418,1374350613,95,14.73684211
509,6,18,1311247043,1578627109,1325549604,27,0
1921,24,49,1306881908,1576983069,1319467363,66,3.03030303
1311,7,17,1513928323,1569496021,1519229671,17,11.76470588
410,10,25,1310625314,1582865646,1378213915,25,8
186,8,8,1442535180,1529941316,1445956406,12,0
27,4,4,1307195776,1558918501,1319718962,13,0
419,12,21,1334198935,1559120267,1356246376,22,0
435,2,12,1308546031,1509479779,1490317150,30,0
239,5,5,1302853920,1558242500,1312713054,5,0
2830,15,43,1307971261,1579144853,1344990602,45,0
197,3,5,1360044902,1558918505,1361087287,5,0
1465,13,18,1416389204,1576114365,1427522852,22,4.545454545
701,26,50,1310527757,1568162514,1368241013,73,5.479452055
223,2,3,1311247043,1481076315,1321522622,2,50
70,4,5,1311247043,1548143430,1331056464,5,0
28,3,3,1311247043,1355983895,1314215895,3,0
79,3,5,1344766549,1558670649,1354625398,12,0
885,19,44,1341673007,1567586907,1428356412,42,4.761904762
154,2,2,1548401083,1551704933,1548701433,2,50
39,2,2,1401292333,1531475516,1407968394,2,0
48,5,6,1311247043,1568184680,1332340912,6,0
538,5,15,1525783187,1573805239,1530291200,17,17.64705882
92,6,7,1309672992,1561347734,1402399370,6,0
180,5,8,1431666244,1559085478,1439087264,8,0
53,2,2,1471438709,1558252303,1473076701,7,0
681,2,2,1459389932,1509520077,1459463545,2,0
376,10,17,1361772518,1579658821,1413950660,6,0
3401,12,16,1311247043,1571909193,1313107085,19,0
87,6,8,1311247043,1509703928,1319690122,13,0
861,3,4,1463475669,1569998064,1467481062,5,0
615,8,8,1311247043,1560322381,1313774442,10,0
137,4,5,1394510657,1510037923,1396049114,7,0
120,7,14,1343635519,1575934274,1392365647,15,13.33333333
347,7,7,1497245161,1570633405,1498012037,7,14.28571429
861,21,45,1311247043,1531990533,1363100216,61,1.639344262
418,10,31,1311247043,1559614293,1341582415,23,0
608,7,19,1311247043,1559614293,1316297195,19,5.263157895
758,15,25,1471408383,1573133347,1487315710,28,14.28571429
592,8,11,1482114044,1564752483,1483635160,12,0
1979,10,24,1354232661,1577312010,1380493544,32,3.125
3,1,1,1576336124,1576336124,1576336124,1,0
32,1,3,1468032061,1525783186,1482469842,3,0
2409,14,24,1310183803,1578210483,1317670385,27,0
7,3,3,1414059363,1509520077,1439069630,3,0
729,8,20,1555677725,1579574781,1561509348,25,4
330,3,3,1482072965,1558242500,1482320941,4,25
620,16,17,1311247043,1578275030,1331384500,26,7.692307692
617,5,7,1472779196,1560455800,1474440783,10,0
223,11,14,1311247043,1578887322,1355605633,19,0
248,3,6,1551146123,1575702222,1552858872,6,0
294,5,7,1311247043,1509520077,1326974525,6,0
103,7,10,1469099198,1567566883,1497200041,19,10.52631579
312,1,1,1523239894,1523239894,1523239894,1,0
93,3,3,1402410190,1559008638,1405013090,3,0
189,9,11,1311247043,1509520077,1325770441,19,5.263157895
284,3,3,1516772857,1571234255,1517115473,3,0
158,7,9,1311247043,1559009425,1324431097,8,0
1658,10,42,1406697603,1578491868,1421781803,24,8.333333333
81,1,2,1521121943,1527225107,1521498682,2,0
2302,17,28,1306466193,1573043541,1312048112,30,6.666666667
2377,4,7,1470117985,1558918506,1470598266,7,14.28571429
1136,9,12,1311247043,1565659502,1314524390,14,0
1121,20,49,1311247043,1572947064,1335577554,59,3.389830508
1933,18,22,1311247043,1565915072,1313538505,22,0
624,4,13,1347113244,1558252291,1409340863,23,0
358,8,12,1310701654,1580637428,1315339817,12,0
1501,16,49,1335821081,1559906360,1413282025,60,5
1004,15,29,1406704933,1578629711,1458570784,21,4.761904762
203,5,7,1345728692,1558918505,1355992798,8,0
489,15,38,1311247043,1574601484,1419625802,16,0
595,5,14,1479867922,1569401097,1494213872,16,6.25
190,2,2,1344519090,1558918513,1345647508,2,0
3152,25,66,1469435901,1583824014,1492756353,82,4.87804878
27,3,3,1575450367,1579500405,1575954038,3,33.33333333
1248,7,24,1579596975,1582690743,1579702617,26,19.23076923
126,4,4,1443410006,1559519090,1471286617,4,0
1017,3,11,1311247043,1536047190,1322095164,12,0
1902,20,49,1311247043,1578295971,1326563140,59,5.084745763
165,3,3,1311247043,1559614293,1312936778,4,0
184,4,5,1556532856,1567093354,1556904254,5,40
62,7,8,1311247043,1515640120,1331749491,7,0
319,2,8,1374204961,1570433163,1497796481,12,0
681,14,34,1350874596,1559614293,1377664025,38,5.263157895
2063,30,99,1307354793,1571909267,1362383042,130,0.769230769
440,5,9,1307950199,1559614293,1310547743,11,0
66,4,18,1533019260,1572330884,1541945567,55,3.636363636
2331,49,130,1311247043,1573716876,1397336692,168,8.333333333
2273,2,2,1311247043,1513615080,1312404449,3,0
342,7,28,1445248968,1576468590,1496417429,33,6.060606061
100,4,9,1311247043,1559236195,1341040646,10,0
147,2,3,1521595212,1555572022,1521985843,3,0
550,11,16,1311247043,1567577003,1344686937,15,0
387,1,1,1505203100,1505203100,1505203100,1,0
2104,1,4,1579623475,1582225461,1579631347,4,75
53,4,4,1542718557,1579500405,1549594526,4,25
86,4,11,1475158819,1558315786,1489505638,13,0
198,8,12,1337304574,1559526815,1426270206,21,4.761904762
56,2,2,1571992642,1571992644,1571992642,5,0
50,2,2,1311247043,1559614293,1316214388,1,0
340,6,8,1384256580,1559120264,1392580488,9,22.22222222
374,3,3,1311247043,1447594590,1311971129,3,0
172,3,3,1311247043,1509520077,1312651251,3,0
35,2,2,1311247043,1559614293,1318343250,1,0
109,5,11,1311247043,1558918505,1349377627,39,0
315,1,4,1556011309,1577697958,1557096394,5,20
60,3,3,1562030041,1579500405,1563168567,3,33.33333333
161,4,5,1393590538,1558918501,1411022417,7,0
139,7,10,1311247043,1568337184,1356790881,11,0
62,5,6,1351515367,1559614293,1358927010,6,0
281,5,5,1306478508,1559120269,1313053974,4,0
916,9,77,1345441925,1574691850,1422745933,104,0.961538462
694,15,29,1310374312,1578113973,1341099746,52,3.846153846
449,2,2,1557379769,1566639427,1557421015,2,0
681,9,12,1310183803,1578210480,1316333053,14,0
131,2,2,1517842925,1543275892,1518231215,2,50
89,6,14,1384577766,1568614314,1413176559,20,0
656,7,17,1311247043,1558315142,1321180237,14,0
337,2,2,1538968906,1575470156,1539402155,2,0
1073,46,100,1320908242,1576736279,1418926430,150,10.66666667
501,5,8,1526019169,1577711976,1535320991,7,0
667,9,30,1354164921,1576546486,1420341827,33,3.03030303
104,3,4,1490850283,1559354935,1492146962,5,0
1535,21,72,1306480715,1577932766,1353338493,14,14.28571429
160,1,1,1579360080,1579360080,1579360080,1,0
223,3,4,1457708322,1579154448,1470620133,4,25
98,3,3,1311247043,1509520077,1315141530,4,0
129,3,6,1539595670,1568801227,1540923955,2,0
531,6,7,1309677351,1558315142,1315067140,8,0
158,7,8,1347364583,1560915566,1465203463,8,0
123,4,4,1311247043,1558918501,1349908025,3,33.33333333
211,2,2,1311247043,1329285522,1311930966,2,0
1468,9,23,1311247043,1573003982,1316895827,27,0
566,4,9,1529550845,1569552079,1533529158,9,0
1126,10,22,1381473849,1575279263,1424788593,33,3.03030303
1386,8,44,1364026291,1579798896,1393883199,61,1.639344262
3037,9,14,1311247043,1565033175,1313338582,15,6.666666667
44,3,3,1311247043,1557820011,1321357179,2,0
130,3,4,1414721626,1556161057,1416696089,4,0
958,7,7,1311247043,1537354217,1312729330,10,0
136,3,10,1341974660,1460107480,1410446762,10,0
86,4,9,1332141209,1509520077,1340508154,22,0
172,4,5,1311247043,1558918506,1347495175,5,0
1395,30,63,1480493747,1572529179,1510695398,90,0
55,2,3,1573700231,1576589150,1575283802,3,0
123,5,11,1303288283,1382057656,1313137620,13,0
657,2,3,1531969607,1533885672,1532124175,3,0
3899,20,63,1521503896,1581571883,1549044602,68,1.470588235
51,5,5,1349335972,1559354922,1358445202,5,0
474,11,55,1307346610,1571118406,1416447697,72,2.777777778
1066,1,4,1567495697,1578311028,1568506652,6,0
2250,25,46,1311247043,1548177631,1319878537,53,0
420,6,9,1451910241,1559614293,1453161697,12,16.66666667
1510,22,57,1311247043,1570751359,1404501032,64,0
370,13,26,1307596147,1574666497,1364571638,17,0
385,3,10,1528362673,1558489889,1531161201,11,0
1247,10,18,1305014297,1559614293,1340041796,30,0
384,15,31,1382577605,1572856013,1434243113,59,8.474576271
76,4,5,1311247043,1509520077,1320879671,7,0
637,3,4,1429756541,1558918521,1429970887,4,0
7421,13,126,1456980882,1581936759,1518706974,138,13.76811594
9141,85,423,1371041530,1576124077,1428100987,509,7.269155206
3187,19,25,1306881908,1575941031,1310424400,25,4
2127,24,114,1307345365,1583803901,1360929939,153,1.307189542
508,14,17,1306157047,1570357760,1326576497,22,0
587,19,32,1307519931,1559614293,1391722350,45,15.55555556
713,6,14,1516681901,1561011121,1520568903,14,14.28571429
284,3,3,1457444941,1513941827,1459419261,4,0
248,6,10,1333644473,1543590490,1360158047,11,0
32,3,4,1311247043,1545928331,1338628995,6,0
2283,17,48,1362995279,1559279052,1380630573,37,5.405405405
80,2,2,1452570975,1559085482,1453902406,2,0
454,3,7,1479209895,1561690030,1486653028,8,12.5
260,11,26,1395032636,1575702214,1418532453,39,0
363,12,34,1306480715,1570679970,1341103809,9,11.11111111
474,14,20,1349342035,1573918668,1402170546,26,0
55,1,4,1525783187,1579041262,1535466473,4,0
107,5,8,1311247043,1559008636,1322909757,9,0
220,5,5,1311247043,1558918505,1314787112,7,0
237,3,3,1496369187,1556193978,1497896226,4,25
202,3,5,1336553941,1558918508,1382191044,6,0
177,1,1,1575365200,1575365200,1575365200,3,33.33333333
621,7,12,1454926161,1580722665,1465304483,13,7.692307692
93,4,5,1311247043,1565346801,1399794704,1,0
274,2,2,1311247043,1509520077,1311970667,2,0
388,1,9,1499586164,1529724969,1503379762,10,0
112,5,10,1490695887,1559085481,1498705670,11,18.18181818
179,3,3,1311247043,1557820011,1313935614,2,0
1272,6,12,1393571810,1550123958,1396383854,7,0
161,4,6,1477299400,1559614293,1480062037,7,14.28571429
885,20,67,1311247043,1569309252,1439992157,80,2.5
288,5,7,1465467833,1522657021,1470439272,8,12.5
83,2,4,1364134002,1550123950,1396728049,2,0
3447,3,16,1524542588,1553156267,1529200055,16,0
519,2,4,1531539955,1569918523,1532335960,5,40
1752,10,14,1443521729,1558918521,1444622336,15,26.66666667
76,3,4,1311247043,1509520077,1339506589,4,0
813,8,37,1308623755,1509520077,1316915498,47,2.127659574
1331,10,90,1478839434,1579790698,1531424483,135,11.85185185
100,3,4,1497320920,1559236172,1500486214,4,0
209,6,9,1311247043,1507769320,1336808858,13,0
399,5,17,1521069755,1563247748,1522960645,27,11.11111111
10,2,2,1531204985,1550116864,1534987361,2,50
35,2,2,1311960329,1558350495,1319000048,2,0
957,6,15,1311247043,1559008640,1320922982,15,0
202,2,3,1444038471,1559085482,1444619968,4,0
636,3,11,1470725741,1545191003,1471743804,12,0
268,1,2,1512651430,1567679409,1513062087,2,50
39,3,3,1311960329,1558350495,1323634059,3,0
3278,17,22,1302853918,1572490785,1315439798,27,0
1048,6,6,1311247043,1559614293,1325241720,4,0
117,4,6,1417156716,1559008641,1442081625,8,12.5
659,4,5,1478080617,1559085476,1487545408,5,0
1939,8,8,1443521764,1558918521,1443992541,11,0
289,4,8,1346143586,1560509639,1349654871,9,0
5,1,2,1524465038,1526263218,1525903582,1,0
772,8,45,1310701654,1572495226,1470800034,55,9.090909091
558,15,51,1421829344,1578266488,1501506076,16,6.25
193,6,8,1308572746,1558670649,1315819293,10,0
834,17,34,1310701654,1566758352,1383630527,40,7.5
29,4,4,1311247043,1558918501,1341503887,1,0
3108,42,133,1306976493,1548141584,1376395921,146,11.64383562
1774,11,55,1352986103,1577946177,1414846019,75,1.333333333
115,5,6,1455935566,1558918501,1467813973,6,16.66666667
177,3,4,1311247043,1575369530,1314807869,4,0
1542,29,120,1303110411,1573008852,1417274668,197,2.538071066
236,7,20,1399250030,1559614293,1442104073,6,0
248,11,18,1401934677,1564752479,1457344796,5,0
776,12,35,1352910601,1571368705,1406152245,46,13.04347826
356,9,16,1311247043,1571026602,1328481070,17,11.76470588
331,6,18,1311247043,1558242500,1327336232,27,0
1546,20,62,1405516952,1576479771,1464618423,69,0
401,5,6,1354074372,1569997923,1382638014,11,0
204,4,12,1537595130,1563958700,1539090781,13,7.692307692
415,17,33,1306966284,1542255448,1343231193,43,0
498,5,8,1414756813,1559614293,1424483468,11,0
190,5,9,1307232671,1570073353,1321223869,12,0
2094,8,16,1312791696,1559085486,1315810226,20,0
67,2,2,1508731834,1558918521,1509480889,2,0
210,3,8,1555398208,1574649939,1563060246,8,0
135,3,13,1383138647,1577521689,1406312480,19,21.05263158
221,2,2,1557832989,1563291714,1557882389,3,33.33333333
156,1,1,1475757695,1475757695,1475757695,1,0
70,2,2,1311247043,1559614293,1314795147,1,0
1357,8,18,1307327903,1558918501,1326006582,34,2.941176471
324,2,9,1554436335,1557981112,1554608158,11,9.090909091
221,6,7,1311247043,1559120270,1314779916,7,0
249,5,10,1388975257,1565688242,1407644090,12,0
847,8,10,1433287519,1561691950,1445051273,10,0
281,2,27,1455008870,1576282229,1510631037,5,20
335,6,14,1311247043,1528782900,1330292267,14,0
223,11,13,1307691021,1564581414,1326397790,15,0
1109,4,5,1311247043,1563890984,1314374835,6,0
425,14,36,1311247043,1555715240,1367983082,45,15.55555556
161,8,15,1303129017,1554649541,1382560318,20,5
209,4,4,1547797861,1563723495,1548024899,4,25
482,4,5,1530320004,1564914015,1531377306,7,14.28571429
249,2,2,1449219400,1467620760,1449293301,2,0
552,9,10,1358783026,1559614293,1367148384,13,7.692307692
135,3,3,1311247043,1439182973,1317164280,3,0
268,11,17,1311247043,1524207825,1354718576,9,0
539,1,4,1553136826,1567070558,1553214496,5,0
149,4,23,1311247043,1510037923,1354544939,32,0
287,7,19,1364026291,1550229198,1412903790,24,4.166666667
1243,12,33,1309672506,1559614254,1405616122,25,0
71,8,10,1308572746,1558670649,1374502710,17,11.76470588
291,13,20,1311247043,1558317260,1351487517,26,3.846153846
